user_hash,is_generic_email,account_active,login_count,fail_login_count,days_since_signup,days_since_last_login,signup_hour,signup_day_of_week,signup_month,last_login_hour,last_login_day_of_week,has_first_name,has_last_name,profile_completeness,workspace_count,organization_count,role_count,is_admin,is_guest,has_avatar,mfa_enabled,login_frequency,churned
23af5b58fb0c7ed4faef13aff8f3e614,0,1,1,0,0.00,690.30,14,2,2,14,2,1,1,2,1,1,6,1,0,1,0,569470.0765,1
1ded082d669809f0b0ae5151ce9b387b,0,1,7,0,396.82,690.38,17,4,1,13,2,1,1,2,1,1,0,0,0,1,0,0.0176,1
e191fe3ff81eef6ef783e13c3c8479da,0,1,2,0,83.88,691.16,21,1,12,18,1,0,0,0,1,1,3,0,0,1,0,0.0238,1
314ac320154bbb20cda185159188ab91,0,1,1,0,0.00,691.35,13,1,2,13,1,1,1,2,1,1,6,1,0,1,0,1682701.6710,1
dd2ed7d2bd30199c8b4bb7c78c0c4466,0,1,32,0,233.93,692.40,14,4,7,12,0,0,0,0,1,1,3,0,0,1,0,0.1368,1
957f6d84d5834ffe5fea9007349ca658,0,1,1,0,1.19,694.03,16,4,2,21,5,1,1,2,1,1,3,1,0,1,0,0.8371,1
a69f0a301e1cdeb0b1791c7ec45da2a9,0,1,2,0,9.01,694.96,22,2,2,23,4,1,1,2,2,2,9,1,0,0,0,0.2219,1
9495ded7fbf6009e0f7e2ed71fcd51d4,0,1,2,0,2.93,695.31,16,1,2,14,4,1,1,2,1,1,6,1,0,1,0,0.6832,1
1fdc3f0c6928e73718cccbbc298f74fc,0,1,1,0,0.00,695.47,10,4,2,10,4,1,1,2,1,1,6,1,0,1,0,943128.4794,1
00ed25be73711a80491906418da1aabd,0,1,4,0,40.90,696.71,7,4,1,4,3,1,1,2,2,2,9,1,0,1,0,0.0978,1
eda5ce517607fb7a84ec24617dca1618,1,1,1,0,0.00,696.85,1,3,2,1,3,1,1,2,1,1,6,1,0,1,0,4027221.0310,1
a569310324d9fe6764ab312ab4389d07,0,1,1,0,0.00,697.14,18,2,2,18,2,1,1,2,1,1,6,1,0,1,0,1815736.3820,1
c4ac4607f1a0e7788226b9e41c993104,0,1,2,0,175.38,698.11,10,1,8,19,1,0,0,0,1,1,4,0,0,1,0,0.0114,1
cd481951eda8a8e0d178eb9613ca2af6,0,1,1,0,0.00,698.67,6,1,2,6,1,1,1,2,1,1,6,1,0,1,0,3156971.6457,1
40992d935688f27fe389758683675450,1,1,1,0,0.00,700.09,19,6,2,19,6,1,1,2,1,1,6,1,0,1,0,1194409.5000,1
2b65ae678962dcd49e3ac29ac185c3f1,0,1,1,0,0.00,701.28,15,5,2,15,5,1,1,2,1,1,6,1,0,1,0,2384829.8325,1
8cd4ae46e318a42c81a65b58196931de,0,1,1,0,0.00,701.31,14,5,2,14,5,1,1,2,1,1,6,1,0,1,0,2211698.4513,1
50e8e1b0d32c398298a22bd17bf37d67,0,1,1,0,172.17,701.32,10,1,8,14,5,0,0,0,1,1,4,0,0,1,0,0.0058,1
02501fc1cac46d23d0e048219ce5faec,0,1,2,0,0.00,701.33,14,5,2,14,5,1,1,2,1,1,6,1,0,1,0,2236.8218,1
c217828967186b3e7962c49360918d08,0,1,1,0,0.00,701.37,13,5,2,13,5,1,1,2,1,1,6,1,0,1,0,3951339.9799,1
f49593cef765e58bbde5c82e20ee6fff,0,1,1,0,0.00,702.00,22,4,2,22,4,1,1,2,1,1,6,1,0,1,0,1214148.1992,1
be9ad3510ca9d7d38ece3c945d7151a5,0,1,2,0,8.98,702.11,19,2,2,19,4,1,1,2,1,1,6,1,0,1,0,0.2227,1
ce0823c9e6b1cbc96d0d8b27e3a74a7e,0,1,2,0,171.30,702.19,10,1,8,17,4,1,1,2,1,1,4,1,0,1,0,0.0117,1
2e79c3f27db20f75d5829d2b837a31ba,0,1,8,0,171.30,702.20,10,1,8,17,4,1,1,2,1,1,4,1,0,1,0,0.0467,1
4ff59eb3f826f3602b7aae7329dc50e2,0,1,12,0,740.36,703.36,4,5,2,13,3,1,1,2,1,1,6,1,0,1,0,0.0162,1
696ca467914ffdd5fc1f0f31be2e5ddd,1,1,3,0,64.78,703.73,9,1,12,4,3,1,1,2,1,1,6,1,0,1,0,0.0463,1
0ea72a87c0bf31df8cb3d6265e3cd65c,0,1,1,0,0.00,704.25,16,2,2,16,2,1,1,2,1,1,6,1,0,1,0,1261405.9420,1
1dbc035604ee77801ee049390c20ae96,0,1,3,0,187.00,704.31,14,4,8,14,2,1,1,2,1,1,6,1,0,1,0,0.0160,1
c86a3e3c51417a3138531f0b4b7e8409,0,1,1,0,167.94,705.55,10,1,8,8,1,1,1,2,1,1,4,1,0,1,0,0.0060,1
410397b89d9c52d3d73809d0a7e0d757,0,1,2,0,662.97,705.60,8,3,4,7,1,1,1,2,1,1,3,1,0,1,0,0.0030,1
ca310cd9ee66104b4e89df648b10203e,0,1,1,0,165.37,708.13,10,1,8,19,5,1,1,2,1,1,4,1,0,1,0,0.0060,1
5044d0567cc7ae2e52cbd511958e2c15,1,1,1,0,0.00,708.84,2,5,2,2,5,1,1,2,1,1,6,1,0,1,0,3594309.0107,1
e5cbcfa85d13d78af86600d3282c4961,0,1,3,0,568.20,708.98,17,3,7,22,4,0,0,0,1,1,3,0,0,1,0,0.0053,1
b142f861baedcc4ee072e9b9bb584d88,0,1,1,0,0.00,708.98,22,4,2,22,4,1,1,2,1,1,6,1,0,1,0,3269507.3034,1
dcfc927f23855f3359323da78f63182b,0,1,4,0,177.98,709.13,19,1,8,18,4,1,1,2,2,2,9,1,0,1,0,0.0225,1
91c863d08beb2b0729198056c541ffcf,0,1,1,0,0.00,709.29,15,4,2,15,4,1,1,2,2,2,9,1,0,1,0,1835642.0498,1
4e67aba73fea3bd1091693b7a19cf939,0,1,21,0,569.92,709.55,10,1,7,8,4,1,1,2,2,2,9,1,0,1,0,0.0368,1
65db7fc924b2d014ad0b13d2ec96807b,0,1,1,0,163.36,710.14,10,1,8,18,3,0,0,0,1,1,4,0,0,1,0,0.0061,1
f0c30d008e9416affd6b9edb4de2b672,0,1,2,0,162.96,710.54,10,1,8,9,3,0,0,0,1,1,4,0,0,1,0,0.0123,1
b19578df93df94b98466255b119342f9,1,1,2,0,0.61,710.64,16,2,2,6,3,1,1,2,1,1,6,1,0,1,0,3.2588,1
74eff25e0c397876e3f164f637feecf8,0,1,1,0,0.00,711.18,17,2,2,17,2,1,1,2,1,1,6,1,0,1,0,4181994.1917,1
c4cd722ee9331c47bf4f0e6aad2e1525,0,1,2,0,95.95,711.30,16,4,11,14,2,1,1,2,1,1,6,1,0,1,0,0.0208,1
5bec17abba96d3a5fb0d8107fbd7b0c1,0,1,7,0,164.74,711.31,21,5,8,14,2,1,1,2,1,1,7,1,0,1,0,0.0425,1
e00a37d1f6c80c0ff6e8011cf688b593,0,1,2,0,1.02,712.38,12,0,2,13,1,1,1,2,1,1,6,1,0,1,0,1.9698,1
21f7d975da686d3f2d24b415d0471f31,0,1,16,0,255.11,712.49,7,5,5,10,1,1,1,2,1,1,6,1,0,1,0,0.0627,1
f0932e384aab4dbd9197f854976a777a,0,1,1,0,0.00,713.04,21,0,2,21,0,1,1,2,1,1,6,1,0,1,0,3653122.4895,1
306fac3c1a15abd5afd09017cb633358,1,1,1,0,0.00,716.22,16,4,2,16,4,1,1,2,1,1,6,1,0,1,0,886353.8439,1
30c09399406dcb992465ee2c4276d4d9,0,1,2,0,157.17,716.32,10,1,8,14,4,1,1,2,1,1,4,1,0,1,0,0.0127,1
6a7defff463e6a81e36858590ae710a6,0,1,1,0,156.27,717.23,10,1,8,16,3,0,0,0,1,1,4,0,0,1,0,0.0064,1
4a7862c5f89cc3fd5d8b6a2d695163ca,0,1,20,0,134.35,717.25,7,2,9,16,3,1,1,2,1,1,6,1,0,1,0,0.1489,1
47d5cd72c50724f9d4e5211bb31f7211,0,1,1,0,155.99,717.50,10,1,8,10,3,0,0,0,1,1,4,1,0,1,0,0.0064,1
49a8a608f6a46e1d345b1b2d5ae950c6,0,1,11,0,477.21,718.21,12,1,10,17,2,1,1,2,1,1,0,0,0,1,0,0.0231,1
11e51fe8f85379474a98601cc9fcd2ba,1,1,2,0,98.96,718.32,15,1,10,14,2,1,1,2,1,1,6,1,0,1,0,0.0202,1
6cf1df59bb309fc340e3658ed8718fe4,0,1,1,0,10.48,718.42,0,6,1,12,2,0,0,0,1,1,3,0,0,1,0,0.0954,1
aaf1e0a1f2d8edb0d84faaccf39a1d9f,0,1,2,0,154.27,719.23,10,1,8,16,1,1,1,2,1,1,4,1,0,1,0,0.0130,1
0f20bff0c2ab66afcca507dd466dc383,0,1,3,0,9.13,722.22,13,3,1,16,5,1,1,2,2,2,10,1,0,1,0,0.3285,1
df0440de45dc7d7e3f3dfbb47b4407e4,0,1,63,0,427.23,722.31,9,5,11,14,5,0,0,0,0,0,0,0,0,0,0,0.1475,1
810827a5ebb43e3d5437f2e091ff3f7d,0,1,2,0,151.18,722.31,10,1,8,14,5,1,1,2,1,1,4,1,0,1,0,0.0132,1
2a9072603114732bbd18e832ce6decda,0,1,1,0,0.00,723.26,15,4,1,15,4,1,1,2,1,1,6,1,0,1,0,1976528.7214,1
cd75124dafb9c8d756125da3f1539a01,0,1,4,0,188.97,724.21,17,3,7,17,3,1,1,2,1,1,3,1,0,1,0,0.0212,1
d9cb222c780ca890c1e831cd7f86efb2,0,1,22,0,309.03,724.49,9,2,3,10,3,1,1,2,2,2,9,1,0,1,0,0.0712,1
1e081af1470343251f86f88b73edf083,1,1,1,0,0.00,724.83,2,3,1,2,3,1,1,2,1,1,6,1,0,1,0,1118750.7284,1
89f63b131b47293af885c4641412fba2,0,1,8,0,228.03,726.18,17,4,6,17,1,1,1,2,1,1,6,1,0,1,0,0.0351,1
0657113d954f72ca03f379a8fffb47b9,0,1,1,0,0.00,726.46,11,1,1,11,1,1,1,2,1,1,6,1,0,1,0,3374604.5385,1
c4684ded4582106ee1d7e82d3f33d1f6,1,1,8,0,510.21,726.82,21,1,8,2,1,1,1,2,1,1,6,1,0,1,0,0.0157,1
868da376e1633f483aa1673d4c4a999a,1,1,22,0,219.76,727.77,9,4,6,3,0,1,1,2,2,2,9,1,0,1,0,0.1001,1
963a62ffad99d4882badaffe40b02e09,0,1,1,0,0.00,731.14,18,3,1,18,3,1,1,2,1,1,6,1,0,1,0,2127869.1755,1
47b437ae87dd55091eb1705c8ca48d11,0,1,5,0,142.25,731.24,10,1,8,16,3,0,0,0,1,1,4,0,0,1,0,0.0351,1
87a1d351007654ca2d58c45e286116fb,0,1,3,0,142.24,731.26,10,1,8,15,3,1,1,2,1,1,4,1,0,1,0,0.0211,1
86706f70b9d5492f9fd14afb50ed2933,0,1,1,0,142.21,731.28,10,1,8,15,3,0,0,0,1,1,4,1,0,1,0,0.0070,1
844daf6495d0c398c6f7ac69fb4a4593,0,1,4,0,28.98,731.31,15,2,12,14,3,1,1,2,2,2,9,1,0,1,0,0.1380,1
7cda7b27ba3423015a3e813f5735a51b,0,1,5,0,5.89,731.72,7,4,1,4,3,1,1,2,2,2,9,1,0,1,0,0.8483,1
6492c5a7b94db9317a19710185123fd4,0,1,4,0,106.68,732.35,21,0,10,13,2,1,1,2,1,1,6,1,0,1,0,0.0375,1
7851d3088ef28e62214567118c09fe5a,0,1,1,0,137.25,736.24,10,1,8,16,5,0,0,0,1,1,4,1,0,1,0,0.0073,1
bbc7daeba6af2c294804a63586e9c91a,1,1,1,0,0.00,738.30,14,3,1,14,3,1,1,2,1,1,6,1,0,1,0,4905467.5524,1
d2342502c0257369288b88067436613d,1,1,1,0,0.00,738.46,11,3,1,11,3,1,1,2,1,1,6,1,0,1,0,1164420.4852,1
08a48f60d23da62e1705225b2e2587eb,0,1,2,0,134.15,739.35,10,1,8,13,2,0,0,0,1,1,4,0,0,1,0,0.0149,1
f2f58b9d435bee89ecdab442e93205cb,0,1,4,0,133.17,740.32,10,1,8,14,1,0,0,0,1,1,4,0,0,1,0,0.0300,1
2c312b099fd6062679058ca4785fd233,0,1,3,0,93.64,740.88,9,5,10,1,1,1,1,2,1,1,6,1,0,1,0,0.0320,1
7cc0ba65939c62a67cd7170f4d1a6e29,1,1,4,0,3.46,741.22,5,4,1,16,0,1,1,2,1,1,6,1,0,1,0,1.1557,1
3f554019db43070ac93aa9cb4d5fd2b6,0,1,1,0,0.00,744.53,9,4,1,9,4,1,1,2,1,1,6,1,0,1,0,1099166.7197,1
0cf7ed001bcec0c51316909e86badedf,0,1,7,0,454.38,744.92,15,4,10,0,4,1,1,2,1,1,6,1,0,1,0,0.0154,1
73714a3502729af1bd63c7c88c7ea4a1,0,0,1,0,128.53,744.96,10,1,8,23,3,0,0,0,0,0,0,0,0,1,0,0.0078,1
768b1a29fc02d13e7697d2deb03c63e7,0,1,1,0,128.38,745.12,10,1,8,19,3,1,1,2,1,1,4,1,0,1,0,0.0078,1
24e8b3ce34ae71383889f998ae322fda,0,1,1,0,0.00,745.38,13,3,1,13,3,1,1,2,1,1,6,1,0,1,0,3205936.9202,1
071bb953cccb7cb98142f74c1f0fe37d,0,1,1,0,128.00,745.49,10,1,8,10,3,0,0,0,1,1,4,1,0,1,0,0.0078,1
f9bd2066feb7a2b3c4d4a968c7a9da38,0,1,2,0,126.91,746.59,10,1,8,8,2,0,0,0,1,1,4,1,0,1,0,0.0158,1
c9d526cb0b7d474f83aac17bc5fddb57,0,1,1,0,0.00,747.35,13,1,1,13,1,1,1,2,1,1,6,1,0,1,0,1401096.2281,1
12b38e61b2270615ccdf147d6ed2edfa,0,1,1,0,0.00,751.29,15,4,12,15,4,1,1,2,1,1,6,1,0,1,0,1249981.9158,1
295d46cfaef483bc181884c7ac7ab1a3,0,1,2,0,0.00,751.65,6,4,12,6,4,1,1,2,2,2,9,1,0,1,0,465.1102,1
fea167c7b7730253cf3246e64fb1c499,0,1,5,0,0.57,751.65,16,3,12,6,4,1,1,2,2,2,9,1,0,1,0,8.7166,1
27c34e70c1d19d875366840c84b3aefe,0,1,1,0,0.00,752.62,7,3,12,7,3,1,1,2,1,1,6,1,0,1,0,1350400.9003,1
8130db29cb81fe9e940525c36daa453b,0,1,1,0,0.00,753.30,14,2,12,14,2,1,1,2,1,1,6,1,0,1,0,717083.8590,1
75d0bcef64b0d7c766fe793070903327,0,1,9,0,640.34,754.37,5,5,3,13,1,1,1,2,1,1,3,1,0,1,0,0.0141,1
1d6fc1befcfa8bd6f07f2874a7b81a3a,0,1,1,0,116.00,757.49,10,1,8,10,5,0,0,0,1,1,4,0,0,1,0,0.0086,1
4956f39bcb6a28b818b66e6b04620850,0,1,10,0,272.82,758.28,19,4,3,15,4,1,1,2,2,2,9,1,0,1,0,0.0367,1
0a1abfe48a71e0bf6b518055d1f95070,0,1,14,0,298.99,759.25,16,5,2,16,3,1,1,2,2,2,9,1,0,1,0,0.0468,1
546b168e961f085e2073fa333150e442,0,1,1,0,112.52,760.97,10,1,8,22,1,1,1,2,1,1,4,1,0,1,0,0.0089,1
88528ba809b219de9e14b85b89fe2304,0,1,18,0,339.42,761.17,8,5,1,18,1,1,1,2,1,1,3,1,0,1,0,0.0530,1
47803c31c0129b8417b4ccc2190ed7a8,0,1,3,0,10.06,764.51,8,2,12,9,5,1,1,2,1,1,6,1,0,1,0,0.2983,1
61d0d4ff1a1d4814b89f59da32c0e2af,0,0,3,0,463.76,765.67,11,2,9,6,4,0,0,0,0,0,3,1,0,1,0,0.0065,1
4acf81dcbb9a0a95240bb92d67f0d941,1,1,1,0,0.00,771.14,18,5,12,18,5,1,1,2,1,1,6,1,0,1,0,4784583.0103,1
afad41a472dae2d428b626a9f8e1e26c,0,1,3,0,7.93,771.22,18,4,11,16,5,1,1,2,2,2,9,1,0,1,0,0.3785,1
0c512ec17430a053bf1dbe951d883699,1,1,1,0,0.00,771.51,10,5,12,10,5,1,0,1,1,1,6,1,0,1,0,2202845.3419,1
38ea3d84fdfe47ef5f7051dc9c9f1dd1,0,1,1,0,101.29,772.20,10,1,8,17,4,0,0,0,1,1,4,0,0,1,0,0.0099,1
7b5e3288d9ef43bb98b3780d8b5a932e,0,1,37,0,272.18,773.11,15,4,3,19,3,1,1,2,1,1,6,1,0,1,0,0.1359,1
b6e711e59b51287b4871ffcd67cce590,1,1,2,0,77.66,773.34,22,2,9,14,3,1,1,2,1,1,6,1,0,1,0,0.0258,1
f3c0ce5402fbd0ee1569b432413d840c,0,1,1,0,0.00,773.34,13,3,12,13,3,1,1,2,2,2,9,1,0,1,0,2373756.7998,1
97280e172b9b8457f270b827523e71d4,0,1,1,0,0.00,774.11,19,2,12,19,2,1,1,2,1,1,6,1,0,1,0,3870100.7839,1
8a225c8d54519d8c14ccf5f38cec14f6,0,1,3,0,516.05,774.19,16,4,7,17,2,0,0,0,1,1,3,1,0,1,0,0.0058,1
d4f72056632fb8b94c152cf75b9042a6,1,1,2,0,4.24,774.29,9,5,12,15,2,1,1,2,1,1,6,1,0,1,0,0.4716,1
f1a3363bd12d88ec937fdc3fc684a1d1,0,1,2,0,95.86,774.42,15,4,8,12,2,1,1,2,1,1,6,1,0,1,0,0.0209,1
4bad20f8218ace1e4330a6593bc15eed,0,1,1,0,0.00,775.14,18,1,12,18,1,0,0,0,1,1,6,1,0,1,0,2411925.6323,1
f9cee4953baf18b74248250b2398c191,0,1,6,0,95.77,777.73,10,1,8,4,6,1,1,2,1,1,4,1,0,1,0,0.0627,1
8d4e79d4ccda919209ce81049cb6800d,0,1,1,0,0.00,778.18,17,5,12,17,5,0,0,0,1,1,3,0,0,1,0,252.5705,1
c1f7baa073ece6076de714a5752d0e28,0,1,39,0,658.99,779.21,17,3,2,17,4,1,1,2,1,1,6,1,0,1,0,0.0592,1
a4be77338b824a1b942d46e25de82b01,0,1,1,0,94.27,779.23,10,1,8,16,4,0,0,0,1,1,4,1,0,1,0,0.0106,1
b1faa4fe6a9fcb0f527384d844519bf0,0,1,2,0,94.24,779.25,10,1,8,16,4,1,1,2,1,1,4,1,0,1,0,0.0212,1
e24166f3962d7e5bf9b4f797eda97e6a,0,1,2,0,0.00,779.44,11,4,11,11,4,1,1,2,1,1,6,1,0,1,0,2853.5382,1
6d0f4388cf5b2af9534b5a7e5a33c41e,0,1,2,0,0.01,779.56,8,4,11,8,4,1,1,2,2,2,9,1,0,1,0,368.0053,1
9779c34077e57d3c1cb73e003c42ed31,0,1,2,0,93.45,780.05,10,1,8,20,3,1,1,2,1,1,4,1,0,1,0,0.0214,1
4a802596e6af5d07c79178b825eeeb95,0,1,2,0,71.21,781.43,6,1,9,11,2,1,1,2,1,1,6,1,0,1,0,0.0281,1
34709650d859f47064258ddea78f4ec9,0,1,3,0,6.69,781.46,18,2,11,11,2,0,0,0,2,2,9,1,0,1,0,0.4487,1
6f1672f75d6253f084f5da274c2766b0,1,1,1,0,0.00,782.06,20,1,11,20,1,1,1,2,1,1,6,1,0,1,0,2192670.7948,1
c3eba918677388aba942459b8d764322,0,1,10,0,146.98,782.29,15,1,7,15,1,1,1,2,2,2,9,1,0,1,0,0.0680,1
7b1c86cc18c54ee44587cf5ac18058af,0,1,1,0,88.03,785.47,10,1,8,10,5,1,1,2,1,1,4,1,0,1,0,0.0114,1
b5ac96a2a2864826c7eadcc3b56cf215,0,1,1,0,50.03,786.08,19,3,10,20,4,1,1,2,0,1,3,1,0,1,0,0.0200,1
a4f1ad18ab9c8fa39686242f3d7a2168,0,1,2,0,86.96,786.54,10,1,8,9,4,0,0,0,1,1,4,0,0,1,0,0.0230,1
f28e1b15a36153b2b263f8542144d6a6,0,1,2,0,86.96,786.54,10,1,8,9,4,0,0,0,1,1,4,0,0,1,0,0.0230,1
114465247aa505dbaacc819a35965b08,0,1,2,0,86.45,787.04,10,1,8,21,3,1,1,2,1,1,4,1,0,1,0,0.0231,1
4307f3661a254a82be017ba1559c3d86,0,1,2,0,62.07,787.10,17,4,9,19,3,1,1,2,1,1,6,1,0,1,0,0.0322,1
53b81ffad7c4c89a211dbe762fa834ea,0,1,1,0,86.35,787.15,10,1,8,18,3,1,1,2,1,1,4,1,0,1,0,0.0116,1
49394398d8c7b0325832660e222b6def,0,1,1,0,0.00,787.64,6,3,11,6,3,1,1,2,1,1,6,1,0,1,0,3372760.2764,1
2388912c9ef86552194f84bef73ab661,0,1,4,0,6.23,788.05,15,3,11,20,2,1,1,2,1,1,6,1,0,1,0,0.6420,1
8c9d581043d38b40ad0d2282f1cafb01,1,1,6,0,167.92,788.62,9,2,6,7,2,1,1,2,1,1,3,1,0,1,0,0.0357,1
e02b05f642f43bb8ce49c0c70679411a,1,1,1,0,0.00,788.80,2,2,11,2,2,1,1,2,1,1,6,1,0,1,0,4013564.3610,1
1c51989bea69e75ab679642539e5ad22,1,1,2,0,132.98,789.13,19,1,7,19,1,1,1,2,1,1,6,1,0,1,0,0.0150,1
28ae6a06b3df948bb5a1de4ee251cc7f,1,1,1,0,0.00,789.13,19,1,11,19,1,1,1,2,1,1,6,1,0,1,0,1356869.1501,1
278c63ddbd3868fe2dcf6724a2fe580c,0,1,1,0,0.00,789.44,11,1,11,11,1,1,1,2,1,1,6,1,0,1,0,2609798.8280,1
5475c8a540c24b5fa96430ecbb82e048,0,1,3,0,83.81,789.68,10,1,8,5,1,1,1,2,1,1,4,1,0,1,0,0.0358,1
aef13063bf07dddd5af86f9eea9f2fe7,1,1,3,0,169.07,792.01,20,4,6,21,5,1,1,2,1,1,6,1,0,1,0,0.0177,1
a68ef37979bfbd9cb0dff5e40b88733e,1,1,2,0,147.38,792.09,10,5,6,20,5,1,1,2,1,1,6,1,0,1,0,0.0136,1
a351c571befd2e0261febedb474a1eca,0,1,2,0,0.05,792.15,17,5,11,18,5,1,1,2,1,1,6,1,0,1,0,40.3950,1
012a1ac5bbbfd001cc00ada0b38a9233,0,1,1,0,80.21,793.29,10,1,8,15,4,0,0,0,1,1,4,1,0,1,0,0.0125,1
ea857b126f0f12101392d4b1a51141f1,0,1,1,0,0.00,793.33,14,4,11,14,4,1,1,2,1,1,6,1,0,1,0,4238410.5960,1
edfea9523c79f58491316ea8c4312977,0,1,1,0,0.00,793.37,13,4,11,13,4,1,1,2,2,2,9,1,0,1,0,1073758.7771,1
f0bf6cd93dcc9bb4a5249376ba59dd0c,0,1,28,0,358.00,794.01,22,2,11,21,3,1,1,2,1,2,9,1,0,1,0,0.0782,1
8d62e38ac232861327e85b77bfefce23,0,1,3,0,1.80,794.17,22,1,11,17,3,1,1,2,1,1,6,1,0,1,0,1.6650,1
71f97a039810ca6fd34d022c412a4407,0,1,3,0,4.87,794.27,18,5,11,15,3,1,1,2,1,1,6,1,0,1,0,0.6165,1
fc34867eaaa89164d6e9e1be9d778da3,0,1,10,0,596.89,794.28,18,1,3,15,3,1,1,2,2,2,9,1,0,1,0,0.0168,1
5cb8bb6f7a90a8ab94963549765758e7,0,1,1,0,0.00,794.43,11,3,11,11,3,1,1,2,1,1,6,1,0,1,0,2307014.4989,1
1b070e7301ea9a83a3636f88f1a0519b,0,1,1,0,78.64,794.86,10,1,8,1,3,0,0,0,1,1,4,0,0,1,0,0.0127,1
ffc2c4a912d2a1fa8ae78ce184dbb6df,1,1,2,0,170.09,795.04,19,0,5,21,2,1,1,2,1,1,6,1,0,1,0,0.0118,1
666224db99e121db606d0ecb5c7b10df,0,1,1,0,0.00,795.08,20,2,11,20,2,1,1,2,1,1,6,1,0,1,0,2737816.0847,1
044b623b835f853166a880153c91319d,0,1,1,0,78.38,795.11,10,1,8,19,2,0,0,0,1,1,4,0,0,1,0,0.0128,1
0998f90c35a8f17b0946514f626a0801,0,1,1,0,78.26,795.23,10,1,8,16,2,0,0,0,1,1,4,0,0,1,0,0.0128,1
74ecbd80576f6a981fca48789a8686f7,0,1,2,0,78.23,795.26,10,1,8,15,2,1,1,2,1,1,4,1,0,1,0,0.0256,1
7c0de0da9598ad439a73aba3616b8108,0,1,1,0,0.00,795.46,11,2,11,11,2,1,1,2,1,1,6,1,0,1,0,4361433.6194,1
ab1fa8e6d6f0ef0800821f83a92b6796,1,1,3,0,3.39,795.96,13,5,11,23,1,0,0,0,1,1,3,0,0,1,0,0.8841,1
7aa97d3a901f1ff9bcd7855bf2402544,0,1,1,0,77.41,796.09,10,1,8,20,1,0,0,0,1,1,4,0,0,1,0,0.0129,1
01677bf0a8961c22ca04aa81deb1034e,0,1,2,0,76.95,796.55,10,1,8,8,1,0,0,0,1,1,4,0,0,1,0,0.0260,1
1441175cc1b2e588f1e4b0e5c26c7eef,0,0,1,0,74.15,799.35,10,1,8,13,5,0,0,0,0,0,0,0,0,1,0,0.0135,1
dc93b5326176cd48a3197941d510b2df,0,1,1,0,0.00,799.84,1,5,11,1,5,1,1,2,1,1,6,1,0,1,0,3614609.0449,1
d28b219f559ebea6140b9506cf282a1b,0,1,2,0,9.97,800.20,18,1,10,17,4,1,1,2,2,2,9,1,0,1,0,0.2006,1
db28e6454a70597d0cc96c710e05bf84,0,1,2,0,72.83,800.28,19,1,8,15,4,1,1,2,2,2,9,1,0,1,0,0.0275,1
77cc7134ad617bf786c58fa4f13c9c17,0,1,1,0,73.17,800.33,10,1,8,14,4,1,1,2,1,1,4,1,0,1,0,0.0137,1
f6a4f1dde11069ac393df58d0fbd6e67,0,1,1,0,0.00,802.11,19,2,11,19,2,1,1,2,1,1,6,1,0,1,0,3143189.7555,1
1dc1ae1dd7f2b59584437428071ab6b9,1,1,1,0,0.00,802.27,15,2,11,15,2,1,1,2,1,1,6,1,0,1,0,1267680.0282,1
a8a234d737071bb8c975b838d5018d32,0,1,1,0,71.22,802.27,10,1,8,15,2,0,0,0,1,1,4,0,0,1,0,0.0140,1
ed81d4cb48f848d131b84ed9e4f91f67,0,1,2,0,71.18,802.32,10,1,8,14,2,0,0,0,1,1,4,0,0,1,0,0.0281,1
6cbd702771c69faa9d8801db6fd7bd03,0,1,1,0,0.00,802.40,12,2,11,12,2,1,1,2,1,1,6,1,0,1,0,1469762.6946,1
d733be3343b8d8e82e643b79e17a9140,0,1,2,0,71.00,802.50,10,1,8,10,2,0,0,0,1,1,4,0,0,1,0,0.0282,1
965c539b22d3a757b56d568a9e5ef8a3,0,1,1,0,6.03,802.62,6,3,11,7,2,1,1,2,1,1,3,1,0,1,0,0.1659,1
5b0668bcec9c1a8110357cfd9fe54250,0,1,1,0,70.37,803.12,10,1,8,19,1,1,1,2,1,1,4,1,0,1,0,0.0142,1
cb278e68a9861b2ea100cb88d791755a,0,1,1,0,70.33,803.17,10,1,8,18,1,0,0,0,1,1,4,0,0,1,0,0.0142,1
bd92940998ea651a896c85bc1a578338,0,1,2,0,20.75,803.34,20,1,10,14,1,1,1,2,1,1,3,1,0,1,0,0.0964,1
22bd01b0a851c3285cada496812905e1,1,1,1,0,0.00,803.43,11,1,11,11,1,1,1,2,1,1,6,1,0,1,0,3903673.2481,1
f6ca2a87b45050cf5a4c7ddd00b58f76,0,1,1,0,69.96,803.53,10,1,8,9,1,0,0,0,1,1,4,1,0,1,0,0.0143,1
738df877647d7c10f115dae40b464287,0,1,2,0,69.91,803.59,10,1,8,8,1,1,1,2,1,1,4,1,0,1,0,0.0286,1
d2158815c01df4a0d95cf9a1a6484d91,1,1,1,0,0.00,803.72,4,1,11,4,1,1,1,2,1,1,6,1,0,1,0,5547707.7180,1
b5da29003b3225ecb0a3cf79031369e7,1,1,1,0,0.00,803.92,0,1,11,0,1,1,1,2,1,1,6,1,0,1,0,1215070.2462,1
9bf60a8fed6426ea9c93b3c5fbf40c88,1,1,2,0,0.44,804.43,1,0,11,11,0,1,1,2,1,1,6,1,0,1,0,4.5562,1
40357350ccc5f50983c9e82ac8bb2747,1,1,1,0,0.00,804.49,10,0,11,10,0,1,1,2,1,1,6,1,0,1,0,4600883.9661,1
